2019-07-15 12:27:55.170009 +0200 CEST m=+70.040358567,7310,14902.595588
2019-07-15 12:27:55.425949 +0200 CEST m=+70.296296729,5204,14867.069597
2019-07-15 12:27:55.681213 +0200 CEST m=+70.551559169,4959,14830.908759
2019-07-15 12:27:55.933021 +0200 CEST m=+70.803366044,5282,14796.185455
2019-07-15 12:27:56.188338 +0200 CEST m=+71.058681469,4410,14758.554348
2019-07-15 12:27:56.445303 +0200 CEST m=+71.315644498,5439,14724.909747
2019-07-15 12:27:56.699685 +0200 CEST m=+71.570025707,6842,14696.553957
2019-07-15 12:27:56.960161 +0200 CEST m=+71.830499409,6346,14666.623656
2019-07-15 12:27:57.214097 +0200 CEST m=+72.084434428,7888,14642.414286
2019-07-15 12:27:57.469642 +0200 CEST m=+72.339977628,10387,14627.270463
2019-07-15 12:27:57.720476 +0200 CEST m=+72.590810371,6005,14596.695035
2019-07-15 12:27:57.977382 +0200 CEST m=+72.847714733,8151,14573.918728
2019-07-15 12:27:58.23519 +0200 CEST m=+73.105521135,14540,14573.799296
2019-07-15 12:27:58.490503 +0200 CEST m=+73.360832817,11242,14562.108772
2019-07-15 12:27:58.748171 +0200 CEST m=+73.618498539,6335,14533.342657
2019-07-15 12:27:59.003604 +0200 CEST m=+73.873930539,4741,14499.222997
2019-07-15 12:27:59.258935 +0200 CEST m=+74.129259432,6532,14471.559028
2019-07-15 12:27:59.520675 +0200 CEST m=+74.390998013,13654,14468.730104
2019-07-15 12:27:59.781669 +0200 CEST m=+74.651990281,11619,14458.903448
2019-07-15 12:28:00.035198 +0200 CEST m=+74.905518610,10101,14443.927835
2019-07-15 12:28:00.288508 +0200 CEST m=+75.158826661,5150,14412.099315
2019-07-15 12:28:00.545366 +0200 CEST m=+75.415682814,3987,14376.518771
2019-07-15 12:28:00.802123 +0200 CEST m=+75.672438208,7711,14353.846939
2019-07-15 12:28:01.058594 +0200 CEST m=+75.928907815,11645,14344.664407
2019-07-15 12:28:01.312179 +0200 CEST m=+76.182491063,10929,14333.125000
2019-07-15 12:28:01.568565 +0200 CEST m=+76.438876422,12415,14326.666667
2019-07-15 12:28:01.824003 +0200 CEST m=+76.694312799,5800,14298.053691
2019-07-15 12:28:02.074452 +0200 CEST m=+76.944759704,5603,14268.973244
2019-07-15 12:28:02.333956 +0200 CEST m=+77.204262720,4444,14236.223333
2019-07-15 12:28:02.589003 +0200 CEST m=+77.459308107,6113,14209.235880
2019-07-15 12:28:02.842476 +0200 CEST m=+77.712794284,3524,14173.854305
2019-07-15 12:28:03.102089 +0200 CEST m=+77.972390951,2922,14136.719472
2019-07-15 12:28:03.357203 +0200 CEST m=+78.227503102,10537,14124.878289
2019-07-15 12:28:03.611983 +0200 CEST m=+78.482281559,6263,14099.101639
2019-07-15 12:28:03.862331 +0200 CEST m=+78.732627807,6950,14075.738562
2019-07-15 12:28:04.122929 +0200 CEST m=+78.993224252,6882,14052.306189
2019-07-15 12:28:04.37862 +0200 CEST m=+79.248914462,13796,14051.474026
2019-07-15 12:28:04.634491 +0200 CEST m=+79.504783266,11670,14043.766990
2019-07-15 12:28:04.901889 +0200 CEST m=+79.772179680,7578,14022.909677
2019-07-15 12:28:05.153592 +0200 CEST m=+80.023881632,8269,14004.408360
2019-07-15 12:28:05.410992 +0200 CEST m=+80.281279574,5930,13978.528846
2019-07-15 12:28:05.664055 +0200 CEST m=+80.534341346,4829,13949.297125
2019-07-15 12:28:05.923135 +0200 CEST m=+80.793419596,4244,13918.388535
2019-07-15 12:28:06.17852 +0200 CEST m=+81.048802956,8143,13900.053968
2019-07-15 12:28:06.433784 +0200 CEST m=+81.304065812,7761,13880.626582
