2019-07-17 10:36:57.269525 +0200 CEST m=+63.343919403,2479,3998.191057
2019-07-17 10:36:57.525966 +0200 CEST m=+63.600358699,9218,4019.323887
2019-07-17 10:36:57.779753 +0200 CEST m=+63.854144584,15625,4066.120968
2019-07-17 10:36:58.035055 +0200 CEST m=+64.109444843,3075,4062.140562
2019-07-17 10:36:58.287302 +0200 CEST m=+64.361690580,6436,4071.636000
2019-07-17 10:36:58.547603 +0200 CEST m=+64.621990452,11045,4099.418327
2019-07-17 10:36:58.802728 +0200 CEST m=+64.877114024,5191,4103.750000
2019-07-17 10:36:59.057807 +0200 CEST m=+65.132191807,8927,4122.814229
2019-07-17 10:36:59.310496 +0200 CEST m=+65.384880029,2077,4114.759843
2019-07-17 10:36:59.569458 +0200 CEST m=+65.643840366,278,4099.713725
2019-07-17 10:36:59.823292 +0200 CEST m=+65.897673315,125,4084.187500
2019-07-17 10:37:00.07845 +0200 CEST m=+66.152830083,1516,4074.194553
2019-07-17 10:37:00.33554 +0200 CEST m=+66.409918878,9243,4094.228682
2019-07-17 10:37:00.586448 +0200 CEST m=+66.660825137,4793,4096.926641
2019-07-17 10:37:00.846316 +0200 CEST m=+66.920691586,5224,4101.261538
2019-07-17 10:37:01.109099 +0200 CEST m=+67.183473720,3940,4100.643678
2019-07-17 10:37:01.364437 +0200 CEST m=+67.438810392,2596,4094.900763
2019-07-17 10:37:01.619333 +0200 CEST m=+67.693704612,2333,4088.201521
2019-07-17 10:37:01.878848 +0200 CEST m=+67.953219028,4000,4087.867424
2019-07-17 10:37:02.13432 +0200 CEST m=+68.208689467,2047,4080.166038
2019-07-17 10:37:02.388885 +0200 CEST m=+68.463253035,1177,4069.251880
2019-07-17 10:37:02.643803 +0200 CEST m=+68.718169448,4511,4070.906367
2019-07-17 10:37:02.895772 +0200 CEST m=+68.970137768,979,4059.369403
2019-07-17 10:37:03.153907 +0200 CEST m=+69.228271291,2801,4054.691450
2019-07-17 10:37:03.406495 +0200 CEST m=+69.480858330,3877,4054.033333
2019-07-17 10:37:03.665999 +0200 CEST m=+69.740360374,1856,4045.922509
2019-07-17 10:37:03.917997 +0200 CEST m=+69.992357050,4039,4045.897059
2019-07-17 10:37:04.173192 +0200 CEST m=+70.247551447,920,4034.446886
2019-07-17 10:37:04.431341 +0200 CEST m=+70.505698584,3890,4033.919708
2019-07-17 10:37:04.684576 +0200 CEST m=+70.758932336,2578,4028.625455
2019-07-17 10:37:04.939492 +0200 CEST m=+71.013847367,3345,4026.148551
2019-07-17 10:37:05.197508 +0200 CEST m=+71.271862251,2168,4019.440433
2019-07-17 10:37:05.454508 +0200 CEST m=+71.528860930,5833,4025.964029
2019-07-17 10:37:05.705713 +0200 CEST m=+71.780063915,479,4013.250896
2019-07-17 10:37:05.964192 +0200 CEST m=+72.038541792,144,3999.432143
2019-07-17 10:37:06.216391 +0200 CEST m=+72.290740049,1189,3989.430605
2019-07-17 10:37:06.474307 +0200 CEST m=+72.548654673,1052,3979.014184
2019-07-17 10:37:06.732504 +0200 CEST m=+72.806849669,924,3968.219081
2019-07-17 10:37:06.988105 +0200 CEST m=+73.062449414,1087,3958.073944
2019-07-17 10:37:07.238969 +0200 CEST m=+73.313312264,1234,3948.515789
2019-07-17 10:37:07.499207 +0200 CEST m=+73.573549535,3060,3945.409091
2019-07-17 10:37:07.761906 +0200 CEST m=+73.836246574,1669,3937.477352
2019-07-17 10:37:08.021326 +0200 CEST m=+74.095665240,177,3924.420139
2019-07-17 10:37:08.272196 +0200 CEST m=+74.346534377,88,3911.145329
2019-07-17 10:37:08.528727 +0200 CEST m=+74.603064255,97,3897.993103
2019-07-17 10:37:08.784325 +0200 CEST m=+74.858660618,134,3885.058419
2019-07-17 10:37:09.037354 +0200 CEST m=+75.111688516,99,3872.092466
2019-07-17 10:37:09.296278 +0200 CEST m=+75.370610787,4227,3873.303754
2019-07-17 10:37:09.551316 +0200 CEST m=+75.625648047,2236,3867.734694
2019-07-17 10:37:09.809312 +0200 CEST m=+75.883642740,159,3855.162712
2019-07-17 10:37:10.0644 +0200 CEST m=+76.138729072,92,3842.449324
2019-07-17 10:37:10.317309 +0200 CEST m=+76.391636830,104,3829.861953
2019-07-17 10:37:10.575624 +0200 CEST m=+76.649951052,105,3817.362416
2019-07-17 10:37:10.828902 +0200 CEST m=+76.903227489,299,3805.595318
2019-07-17 10:37:11.0864 +0200 CEST m=+77.160724359,5538,3811.370000
2019-07-17 10:37:11.341054 +0200 CEST m=+77.415377212,6909,3821.661130
2019-07-17 10:37:11.594972 +0200 CEST m=+77.669293757,2573,3817.526490
2019-07-17 10:37:11.850947 +0200 CEST m=+77.925267069,3844,3817.613861
2019-07-17 10:37:12.106445 +0200 CEST m=+78.180764143,4591,3820.157895
2019-07-17 10:37:12.362753 +0200 CEST m=+78.437070930,1505,3812.567213
2019-07-17 10:37:12.613725 +0200 CEST m=+78.688041825,209,3800.790850
2019-07-17 10:37:12.872081 +0200 CEST m=+78.946396158,99,3788.732899
2019-07-17 10:37:13.125766 +0200 CEST m=+79.200080113,98,3776.750000
2019-07-17 10:37:13.385125 +0200 CEST m=+79.459437292,2357,3772.155340
2019-07-17 10:37:13.639766 +0200 CEST m=+79.714077101,6386,3780.587097
2019-07-17 10:37:13.894173 +0200 CEST m=+79.968482993,2739,3777.237942
2019-07-17 10:37:14.148917 +0200 CEST m=+80.223226142,203,3765.782051
2019-07-17 10:37:14.405617 +0200 CEST m=+80.479924554,2143,3760.597444
2019-07-17 10:37:14.659149 +0200 CEST m=+80.733455369,1773,3754.267516
2019-07-17 10:37:14.918358 +0200 CEST m=+80.992662416,1655,3747.603175
2019-07-17 10:37:15.17243 +0200 CEST m=+81.246733925,366,3736.901899
2019-07-17 10:37:15.424294 +0200 CEST m=+81.498596024,2071,3731.646688
2019-07-17 10:37:15.678157 +0200 CEST m=+81.752458394,8803,3747.594340
